hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
100.5,0.054761905,0.053142857,0.001380952,0.000714286,0.102904762,0.000666667,0.10152381,0.109,0.156047619,0.217190476,0.002012727,0.001990266,148.3484848,148.3484848,13.40378523,18.66170301,13.61598938,18.87378871,13.82812143,19.08604683,39.21874612,44.54549917,47.50568038,0.21286643,0.424353923,25.92537578,34.20995724,0.21389939,25.71321211,33.99798877,25.50180082,33.78590377,52.83339984,14.22604873,-7.674113687,12.90826983,-8.506900816,2.877932971,67,83,13.07610871,143.5060241,12.50982393,13.21362037,148.9236636,0.31723829,0.851119743,-0.123735384,0.1084182995,-0.116240702,0.036396932,1,1.204819277,CHF
92.928,0.046827363,0.061070884,0.02581936,0.013195503,0.131002287,0.012623857,0.105182927,0.103039253,0.192073171,0.23947218,0.002012727,0.001990266,82.45,82.45,7.035453821,8.573049589,7.225431805,8.764291431,7.325525686,8.864278022,21.0704009,22.65851805,23.96233304,0.192300522,0.291711104,14.14503536,17.0317048,0.101094589,13.95342196,16.84014065,13.85382709,16.74017466,25.55029826,20.8344538,-7.674113687,12.90826983,-8.506900816,2.877932971,121,163,6.983134444,77.79754601,7.221854424,3.193454219,82.7451912,0.077957781,0.585106215,-0.163339383,0.1084182995,-0.116240702,0.054333082,3,1.840490798,NSR
70.92537313,0.082575758,0.112457912,0.088804714,0.04452862,0.150757576,0.044276094,0.061952862,0.09469697,0.263215488,0.378030303,0.002012727,0.001990266,300.0,301.4375,41.19752786,58.50214797,57.73108439,75.03692804,74.16963449,91.47349164,96.03192536,113.3440947,120.719395,16.56477319,32.97245612,54.84795345,79.53250683,16.50983012,38.31760697,63.00615438,21.90513434,46.57000147,138.0312532,1.784059091,-7.674113687,12.90826983,-8.506900816,3.729698949,33,32,17.6475919,300.0,17.9299713,27.61603088,300.5186142,23.52643667,66.04705944,-0.017811322,0.1084182995,-0.116240702,0.052844202,3,9.375,ARR
121.5,0.070716049,0.10108642,0.09308642,0.046765432,0.171555556,0.046320988,0.078469136,0.080790123,0.272641975,0.343901235,0.002009751,0.001990249,122.5625,122.55,25.28083465,32.69031657,36.9673221,44.38070429,48.54087475,55.95187211,68.13752908,75.55002279,78.57510971,11.74287949,23.26253027,42.86523429,53.3016155,11.63375928,31.18195846,41.61891937,19.60702691,30.04097317,85.98750383,7.58327079,-6.729956246,11.20683874,-7.245766569,2.877932971,81,80,1.292707914,122.5625,1.30086388,1.257822821,122.5693171,13.28747897,46.63916904,-0.021299165,0.0964815,-0.099783592,0.027038779,0,0.0,CHF
79.55378486,0.060403963,0.093607088,0.09017721,0.045302973,0.181735899,0.044874238,0.091558689,0.10580221,0.275342988,0.360327744,0.003923323,0.003889177,96.55339806,96.55339806,11.74314333,16.19308339,17.53330931,21.98855542,23.25276068,27.70587204,34.55340191,39.00979806,41.96126301,5.954022949,11.51496201,22.83329798,30.23719287,5.920337298,17.05809158,24.46317762,11.33473548,18.72810073,46.41748658,7.58327079,-16.5355868,28.30042078,-18.62159471,2.877932971,104,163,10.9249231,84.73006135,12.836089,4.992728276,97.16950459,8.312643391,23.38932226,-0.050626661,0.242737664,-0.261814453,0.069264361,6,3.680981595,NSR
65.78486056,0.053782393,0.074504573,0.039014863,0.020102896,0.127048399,0.018911966,0.088033537,0.082745808,0.201552973,0.251810213,0.002012727,0.001990266,116.6,116.6,8.525316805,10.58458554,9.696476102,11.76121677,10.63827429,12.70208802,22.79551895,24.94160511,25.64325645,1.197883267,2.120236019,14.44170344,17.27936585,0.989444866,13.26631355,16.10707326,12.33939525,15.16778459,27.78874491,26.07705713,-7.674113687,12.90826983,-8.506900816,7.200778499,86,163,8.318936584,97.50920245,15.08440795,8.523643255,116.8963845,1.399993098,4.307564152,-0.195526505,0.1084182995,-0.116240702,0.088925081,21,12.88343558,NSR
97.14741036,0.064738948,0.105421113,0.084984756,0.042397104,0.164443598,0.042587652,0.079458841,0.094988567,0.26986471,0.355897485,0.003892269,0.003920231,79.05555556,79.05555556,14.17026332,19.1163735,19.82959979,24.78359662,25.53457997,30.48238415,35.00799191,39.96041427,41.86543069,5.798397335,11.36644287,20.85568346,27.70927184,5.884495564,15.2096007,22.06476517,9.512568597,16.35169008,46.81749374,7.58327079,-14.90868504,26.7444451,-18.86713471,5.937640756,127,163,2.330970081,75.55214724,3.711110038,1.158868414,79.08991267,7.639578958,23.04933577,-0.040247282,0.223717252,-0.252103163,0.08276043,0,0.0,NSR
107.52,0.051543445,0.067120808,0.091844512,0.046350991,0.186166159,0.045493521,0.094321646,0.106040396,0.253286966,0.341177591,0.003956981,0.003855519,71.48920863,71.48920863,8.018645878,11.50602566,13.95562602,17.45218125,19.75486056,23.24915785,31.82022836,35.31658946,40.13691623,6.076244038,11.75605908,23.83413928,32.14789281,5.912319761,17.89039331,26.2049552,12.08083836,20.39244721,43.63317364,7.58327079,-16.3296242,22.52700038,-13.09850988,2.877932971,140,163,1.85583624,69.56441718,2.47668647,1.36994857,71.51329302,6.842369214,23.74462288,-0.081506827,0.20666868,-0.191936727,0.039171294,0,0.0,NSR
93.0,0.058864198,0.063506173,0.02162963,0.010814815,0.117234568,0.010814815,0.095604938,0.100098765,0.180740741,0.244938272,0.002012727,0.001990266,160.1803279,160.1803279,13.07193222,19.86942162,13.07193222,19.86942162,13.07193222,19.86942162,38.20000014,45.03374665,46.88800559,0.0,0.0,25.21179328,33.89780511,0.0,25.21179328,33.89780511,25.21179328,33.89780511,53.72210765,7.58327079,-7.674113687,12.90826983,-8.506900816,2.877932971,62,80,3.494765156,151.325,8.365422447,5.728559059,160.2184472,0.0,0.0,-0.105089547,0.1084182995,-0.116240702,0.034547338,3,3.75,CHF
72.0,0.061682243,0.079476636,0.040934579,0.02082243,0.135626168,0.02011215,0.094691589,0.097121495,0.215102804,0.29128972,0.002012727,0.001990266,209.4042553,209.4042553,13.38994925,22.76488563,13.38994925,22.76488563,13.38994925,22.76488563,38.27963567,47.7456163,45.77359807,0.0,0.0,25.03153292,32.50188934,0.0,25.03153292,32.50188934,25.03153292,32.50188934,55.23407498,12.17259026,-7.674113687,12.90826983,-8.506900816,5.58072564,48,106,3.213399966,156.745283,35.29667261,4.558587318,209.4289094,0.0,0.0,-0.130905264,0.1084182995,-0.116240702,0.050190833,1,0.943396226,AFF
99.36,0.073611111,0.102222222,0.091166667,0.046388889,0.1885,0.044777778,0.097333333,0.107,0.290722222,0.387666667,0.002012727,0.001990266,215.2,215.1555556,36.51747431,48.35768792,53.85052751,65.69202932,70.58306493,82.42386469,105.7780033,117.6222485,129.1114123,17.35695884,34.06670072,69.26852076,92.60102891,16.75956866,51.93660074,75.26958045,35.20353275,58.53492808,140.9555709,7.58327079,-7.674113687,12.90826983,-8.506900816,2.877932971,46,49,93.02726004,213.9795918,90.08100785,118.6019347,234.4463928,16.6692275,68.18322823,-0.016108011,0.1084182995,-0.116240702,0.013670889,16,32.65306122,ARR
108.0,0.071851852,0.099654321,0.088395062,0.04508642,0.147358025,0.043308642,0.058962963,0.066962963,0.247012346,0.327753086,0.00204,0.00196,138.3521127,138.3380282,26.32850136,35.59295536,39.01685683,48.28590676,51.20144537,60.46675147,64.66204167,73.92962171,75.19732794,12.72605556,24.87384317,38.34006556,48.87460871,12.23501745,25.65395096,36.18846108,13.47689522,24.00745173,84.46480913,2.104696162,-5.283796263,9.435506626,-7.615007623,2.877932971,72,80,31.34905645,137.075,29.74405576,45.24344354,141.8593332,12.75450045,49.83491618,-0.018293713,0.074078124,-0.091027107,0.042182186,1,1.25,CHF
74.4047619,0.05917757,0.064037383,0.01753271,0.009084112,0.119925234,0.008448598,0.102392523,0.11846729,0.183962617,0.261794393,0.002012727,0.001990266,199.5918367,199.5918367,13.0689917,21.99755213,13.0689917,21.99755213,13.0689917,21.99755213,40.75815586,49.73477948,54.14538757,0.0,0.0,27.76817593,41.15219487,0.0,27.76817593,41.15219487,27.76817593,41.15219487,63.12249921,7.58327079,-7.674113687,12.90826983,-8.506900816,2.877932971,50,106,17.78891924,155.3679245,32.5631698,32.13704919,200.3830006,0.0,0.0,-0.102753248,0.1084182995,-0.116240702,0.030786585,2,1.886792453,AFF
58.32,0.049145299,0.051068376,0.021652422,0.010683761,0.127635328,0.010968661,0.105982906,0.105840456,0.178703704,0.23525641,0.002012727,0.001990266,374.0,374.0,18.01912978,24.938418,18.05740505,24.97685011,18.05740505,24.97685011,56.50299459,63.46154347,65.00283837,0.038461538,0.038461538,38.54802338,47.04656896,0.0,38.50957465,47.00811767,38.50957465,47.00811767,71.96154785,9.127454456,-7.674113687,12.90826983,-8.506900816,1.457678685,27,38,21.10231486,335.1842105,37.03588593,28.38968827,374.5948581,0.0,0.076923077,-0.079424171,0.1084182995,-0.116240702,0.022115017,6,15.78947368,ARR
66.96428571,0.056345679,0.060938272,0.015160494,0.007753086,0.110320988,0.007407407,0.095160494,0.097679012,0.171259259,0.229382716,0.002012727,0.001990266,223.8636364,223.8636364,13.0885963,18.07302734,13.11110916,18.09571426,13.11110916,18.09571426,38.0034436,43.06863936,44.66588714,0.022727281,0.022727281,25.05114449,31.69532731,0.0,25.02843891,31.67260867,25.02843891,31.67260867,49.72734068,15.40843656,-7.674113687,12.90826983,-8.506900816,5.04024915,45,80,5.114999818,188.125,26.94349162,3.010348116,223.9220644,0.0,0.045454563,-0.131197159,0.1084182995,-0.116240702,0.047690711,0,0.0,CHF
77.25896414,0.065700955,0.103732639,0.079318576,0.039767795,0.182562934,0.039550781,0.103244358,0.115288628,0.286295573,0.36735026,0.003892186,0.003920314,98.97,98.97,14.3702435,18.80461022,20.04003141,24.48189377,25.74860867,30.18481513,38.8800416,43.32007376,45.58027837,5.790990745,11.38071506,24.52488185,31.22236256,5.85658785,18.86248108,25.56231562,13.15439253,19.84654031,50.02001516,7.58327079,-13.85649699,24.5170107,-15.48565991,3.620313751,101,143,6.914412484,93.42657343,7.436997263,2.512574234,99.21123928,6.999767754,23.02829366,-0.037612583,0.207288003,-0.227662213,0.046656845,1,0.699300699,NSR
90.72,0.06276455,0.090410053,0.097949735,0.048743386,0.160251323,0.049206349,0.062301587,0.072751323,0.250661376,0.329761905,0.001382275,0.001395503,236.6585366,236.6829268,32.54327078,43.75834778,50.10214457,61.32357842,67.81051976,79.02713852,90.24390543,101.4636202,107.4880599,17.61182852,35.26895569,57.71094892,74.95242941,17.77523438,40.15227049,57.3974701,22.45569626,39.68811619,118.7073187,2.264807318,-5.515252445,9.361819843,-7.220275829,2.949375639,42,41,11.68824666,236.6585366,11.83344784,8.905054744,236.9469942,25.43669201,70.65601859,-0.020273477,0.076136393,-0.087630786,0.038631287,1,2.43902439,ARR
73.5,0.061666667,0.056666667,0.004857143,0.00247619,0.109857143,0.002380952,0.105,0.097714286,0.16652381,0.23852381,0.002012727,0.001990266,204.5416667,204.5416667,13.77477266,22.81031536,14.12899428,23.16457647,14.42069282,23.45621908,39.21242171,48.33390865,45.63282756,0.354715062,0.645924897,25.56781447,31.97030272,0.293266654,25.21363162,31.61625363,24.92252234,31.32463441,54.75002876,12.06201352,-7.674113687,12.90826983,-8.506900816,5.186150564,49,83,4.573284439,175.4819277,22.50701821,6.119379749,204.5927866,0.39805089,1.293906613,-0.126125236,0.1084182995,-0.116240702,0.046193797,1,1.204819277,AFF
49.43283582,0.070833333,0.09220679,0.064197531,0.032407407,0.135030864,0.031790123,0.070833333,0.10162037,0.227237654,0.328780864,0.001407531,0.001370247,438.3181818,438.4090909,42.04838443,57.91043049,58.36925493,74.23286981,74.23245076,90.09423624,95.90910109,111.7728128,125.090958,16.37031665,32.18409457,53.86626157,83.04635145,15.95308844,37.55353685,66.73362273,21.70168442,50.86942898,140.9545457,1.054124213,-5.246993269,10.63139768,-8.542784054,2.777832106,23,35,31.19496807,395.6285714,42.53083141,37.06701659,439.4268478,24.07894164,64.50749966,-0.011801128,0.07994745,-0.106177959,0.043352879,7,20.0,ARR
87.77006938,0.07798103,0.097154472,0.092208672,0.045934959,0.195257453,0.046273713,0.10304878,0.086653117,0.292411924,0.37899729,0.001383756,0.001394022,240.55,240.525,34.95753747,47.27826586,51.50490854,63.83108051,68.15296947,80.47634953,105.2500177,117.5750519,124.0751324,16.61228896,33.20012334,70.30315219,89.12666531,16.70444653,53.75552961,72.58048466,37.10447427,55.92685437,136.4000005,1.980400688,-6.149092076,9.58331469,-5.511942449,1.25920997,41,40,4.206839669,240.55,4.260432144,5.365533956,240.5867827,23.08284642,66.51685883,-0.020757717,0.086786001,-0.080870479,0.015509588,0,0.0,ARR
73.14285714,0.048685213,0.066977896,0.029249238,0.015243902,0.118092607,0.014005335,0.088843369,0.101038491,0.185070503,0.243664253,0.002012727,0.001990266,105.0526316,105.0526316,6.995043766,8.351335557,7.157985476,8.518328745,7.157985476,8.518328745,19.25131901,20.69542137,25.83790677,0.168455108,0.168455108,12.44381314,19.0263667,0.0,12.27561046,18.85800442,12.27561046,18.85800442,27.28481319,29.68842372,-7.674113687,12.90826983,-8.506900816,2.877932971,96,163,2.999538284,91.55214724,10.59050623,2.25735055,105.0954453,0.0,0.336910217,-0.21993765,0.1084182995,-0.116240702,0.073960712,0,0.0,NSR
153.0,0.05517757,0.102504673,0.086242991,0.04317757,0.178616822,0.043065421,0.092373832,0.105420561,0.281121495,0.369719626,0.002012727,0.001990266,97.98019802,97.99009901,26.27415423,33.41979743,37.60041778,44.74855937,48.89502361,56.0419663,71.87135512,79.01983955,87.07933877,11.38878356,22.62382349,45.60718489,60.81358181,11.35954391,34.28390236,49.49123107,22.98675429,38.19095873,94.22774712,7.58327079,-7.674113687,12.90826983,-8.506900816,2.877932971,102,106,25.91378707,97.51886792,25.4194256,33.14926244,101.3491172,13.4772691,45.37215097,-0.022630628,0.1084182995,-0.116240702,0.024047507,30,28.30188679,AFF
90.0,0.049095238,0.056571429,0.010571429,0.005333333,0.122619048,0.005238095,0.112047619,0.118095238,0.179190476,0.247428571,0.002012727,0.001990266,163.0338983,163.0338983,13.58678116,17.98422604,14.89205032,19.28991204,16.14636738,20.5439089,43.03653634,47.47462496,53.9519744,1.31073787,2.559703494,29.52015446,40.43095254,1.265172986,28.21542768,39.12648037,26.96314159,37.87241891,58.38987167,11.68801781,-7.674113687,12.90826983,-8.506900816,2.414594524,60,83,51.43466025,149.9156627,45.02562015,64.82484633,170.9548954,1.537884516,5.135614351,-0.093796639,0.1084182995,-0.116240702,0.032706814,23,27.71084337,AFF
63.0,0.051761905,0.064571429,0.015190476,0.007571429,0.11947619,0.007619048,0.104285714,0.097952381,0.184047619,0.243333333,0.002012727,0.001990266,238.195122,238.195122,15.37456171,19.87890248,16.8873787,21.39210233,18.497269,23.00159594,41.88264277,46.43915953,49.12660437,1.525069174,3.122992354,26.60130779,33.8403702,1.633296038,25.08940467,32.32959784,23.48633721,30.72026774,53.68303504,14.13445915,-7.674113687,12.90826983,-8.506900816,3.176644495,42,83,7.613273108,209.0240964,21.31795792,13.15399179,238.3167599,2.481557642,6.281357566,-0.105973589,0.1084182995,-0.116240702,0.044807038,7,8.43373494,AFF
49.68,0.060777778,0.085944444,0.037555556,0.019166667,0.128833333,0.018388889,0.091277778,0.1045,0.214777778,0.290166667,0.002012727,0.001990266,434.2727273,435.8636364,29.62703379,39.46267251,39.21846657,49.05627553,48.44761742,58.28278411,75.81999114,85.68193873,97.63855276,9.616654692,18.82062245,46.23459007,68.04926442,9.282046458,36.64592929,58.46147229,27.43019128,49.23479711,107.5000112,5.68004677,-7.674113687,12.90826983,-8.506900816,2.846954001,23,49,19.34890605,328.3673469,72.88507713,35.32498939,434.7035563,13.64207623,37.7193236,-0.04733209,0.1084182995,-0.116240702,0.041011689,9,18.36734694,ARR
75.42857143,0.056503081,0.071852993,0.044399208,0.02206206,0.131822183,0.022337148,0.087422975,0.108384683,0.203675176,0.282460387,0.002012727,0.001990266,101.755102,101.755102,9.84169395,12.52340968,12.71877936,15.40633378,15.7424696,18.42446774,26.66705331,29.37897669,33.58335044,2.950186163,5.90130584,16.89138177,23.80432403,3.136503047,14.01144359,20.93891149,11.03591588,17.91893008,36.29624979,13.74675923,-7.674113687,12.90826983,-8.506900816,9.499766652,99,141,15.83528817,94.70921986,14.50105393,20.06444607,102.9798871,4.108383429,11.98799505,-0.105273385,0.1084182995,-0.116240702,0.111114199,7,4.964539007,NSR
58.03571429,0.06352381,0.082190476,0.060333333,0.030761905,0.140952381,0.029571429,0.080619048,0.109285714,0.223142857,0.319571429,0.002059496,0.001940504,258.6578947,258.6578947,21.66582713,29.6351386,32.85009873,40.82465884,43.40142578,51.37234848,57.84213194,65.81583551,69.86856152,11.26090048,21.73758733,36.18816561,48.21262575,10.65696752,25.01206178,37.03663266,14.46491652,26.48144306,77.84210649,2.450752337,-8.198150359,14.66111136,-10.82332724,3.47836354,39,83,3.310877732,196.1686747,42.59893109,3.769470999,258.6790838,15.16628486,43.65545532,-0.02691341,0.116723125,-0.140645577,0.049236522,0,0.0,AFF
93.71428571,0.06213049,0.085040118,0.072635135,0.036159206,0.142894848,0.036475929,0.070259713,0.078230574,0.227934966,0.293285473,0.002012727,0.001990266,81.86885246,81.86065574,11.67383161,15.25860694,17.1645629,20.75494794,22.73764354,26.3241269,30.82795446,34.41808941,35.32819236,5.572143891,11.06618237,19.16855277,23.66629436,5.672665301,13.68374582,18.18410896,8.116947275,12.6069527,38.91805792,7.58327079,-7.674113687,12.90826983,-8.506900816,5.726199969,123,147,8.472666582,79.6462585,8.007091187,10.06009536,82.30610598,5.53717473,22.31099156,-0.0395826,0.1084182995,-0.116240702,0.071015323,3,2.040816327,NSR
96.0,0.057377778,0.091777778,0.066488889,0.033555556,0.149955556,0.032933333,0.083466667,0.096311111,0.241733333,0.316711111,0.002012727,0.001990266,154.8730159,155.2857143,23.28451603,30.09851601,30.96409996,37.78313326,38.63511161,45.44899337,58.28645807,65.111201,70.08056831,7.705152108,15.35085045,35.01923674,46.81111106,7.708898236,27.33845736,39.13163292,19.67875437,31.46465199,76.90477619,5.100274531,-7.674113687,12.90826983,-8.506900816,2.8682318,64,89,11.19593473,135.7303371,18.76373426,18.2676938,155.2771715,7.685072515,30.7649008,-0.036462223,0.1084182995,-0.116240702,0.036350902,8,8.988764045,AFF
111.6071429,0.072790123,0.103358025,0.093382716,0.047703704,0.148641975,0.045679012,0.055259259,0.092098765,0.252,0.360740741,0.002042844,0.001957156,133.4864865,133.472973,26.54639821,36.01533512,39.11252485,48.58739893,51.14205247,60.61154805,64.16218846,73.63527102,82.365126,12.61966049,24.59625,37.62497713,55.82546171,12.11169586,25.06232028,43.26407726,13.05080045,31.23649208,91.83784287,2.375803478,-6.373907062,11.92129909,-10.18366518,2.877932971,75,80,1.74172362,132.825,1.803183717,1.399005088,133.497849,15.7822083,49.32760635,-0.020865938,0.090639372,-0.118248362,0.060130481,0,0.0,CHF
47.14285714,0.070192308,0.11116453,0.089903846,0.045138889,0.170192308,0.044764957,0.080288462,0.104700855,0.281356838,0.382852564,0.001361986,0.001415791,456.3333333,456.4285714,37.90911616,50.28740935,53.90909234,66.29107556,70.52853602,82.90740362,96.76193482,109.1429966,125.0001183,16.04883745,32.62064563,58.85994793,87.09615235,16.68662605,42.86283308,71.10050976,26.25494685,54.48044148,137.3809529,1.612057216,-5.32542356,9.551553407,-7.185019649,2.431742186,22,51,136.080975,330.7058824,120.0255016,117.5905077,476.1912881,22.21965405,65.35610913,-0.015061013,0.078045924,-0.089072487,0.036610647,3,5.882352941,ARR
86.4,0.06375,0.083888889,0.092361111,0.046944444,0.159027778,0.045416667,0.066666667,0.064722222,0.242916667,0.309166667,0.00141288,0.001364898,249.8974359,249.8205128,30.1652871,40.82418722,47.05486991,57.72437755,63.36399362,74.02747612,87.23110362,97.89746277,99.71840497,16.95614992,33.20539295,57.08007094,69.56616297,16.36602045,40.18776347,52.67430972,23.87923563,36.36277804,110.3846184,3.083919725,-6.31830617,9.582128293,-6.263063166,1.888684326,40,39,5.917357656,249.8974359,5.99471202,7.48854157,249.9674851,23.05363472,66.52756333,-0.027374278,0.083103384,-0.084541212,0.024986243,0,0.0,ARR
73.5,0.062841121,0.093757009,0.055028037,0.027775701,0.147700935,0.027252336,0.092672897,0.096037383,0.241457944,0.317308411,0.002012727,0.001990266,204.0833333,203.5625,20.65877556,29.03362071,23.99015841,32.36677777,27.42774084,35.80359399,51.6690902,60.0836304,60.15041394,3.350459031,6.771024037,31.0810922,39.54990536,3.451557337,27.74656113,36.21725329,24.31195267,32.77934873,68.5625662,8.200104355,-7.674113687,12.90826983,-8.506900816,4.166703993,49,106,12.99011376,153.9339623,35.02621043,21.53223026,204.4963325,4.776448492,13.5730404,-0.072999273,0.1084182995,-0.116240702,0.040569823,11,10.37735849,AFF
60.0,0.053190476,0.055095238,0.003380952,0.001666667,0.111238095,0.001714286,0.107857143,0.113619048,0.166333333,0.233666667,0.002012727,0.001990266,252.9230769,252.9230769,13.09432078,17.4613413,13.09432078,17.4613413,13.09432078,17.4613413,39.38993832,43.82053519,44.44137065,0.0,0.0,26.40075508,31.44801428,0.0,26.40075508,31.44801428,26.40075508,31.44801428,48.87185943,14.90380083,-7.674113687,12.90826983,-8.506900816,2.564149454,40,83,5.649527393,195.6987952,39.65628047,8.234655839,252.9861656,0.0,0.0,-0.12046031,0.1084182995,-0.116240702,0.034943659,0,0.0,AFF
85.67330677,0.073283451,0.095785651,0.088633363,0.045279489,0.159110915,0.043353873,0.070477553,0.073448504,0.254896567,0.327739877,0.003969663,0.003842837,89.15315315,89.16216216,12.78042643,17.35790781,18.64266971,23.23023505,24.32402837,28.90548594,33.81997886,38.40542932,39.44178142,6.003420332,11.54964184,21.06034355,26.6795557,5.83648814,15.20945712,20.82800483,9.522506256,15.13488631,44.02704193,7.58327079,-15.01809321,25.34777194,-16.79486762,2.877932971,112,141,18.75599517,85.91489362,16.94789883,24.09101201,91.10473134,7.465711093,23.38955031,-0.047741668,0.21791751,-0.232220259,0.065266435,8,5.673758865,NSR
115.5,0.06637037,0.055061728,0.0,0.0,0.1,0.0,0.1,0.087654321,0.155061728,0.219111111,0.002012727,0.001990266,129.3815789,129.3815789,13.90282795,23.38934545,13.90282795,23.38934545,13.90282795,23.38934545,38.79353083,48.36893901,44.42904482,0.0,0.0,25.02929029,30.6456617,0.0,25.02929029,30.6456617,25.02929029,30.6456617,54.0000388,12.00117188,-7.674113687,12.90826983,-8.506900816,5.640214972,77,80,1.48649274,129.1375,1.477518768,1.031417579,129.390118,0.0,0.0,-0.128518251,0.1084182995,-0.116240702,0.048408481,0,0.0,CHF
78.86904762,0.063358025,0.054024691,0.002320988,0.001185185,0.106024691,0.001135802,0.103703704,0.112098765,0.160049383,0.238469136,0.002012727,0.001990266,188.2307692,188.2307692,13.31241174,22.30629063,13.31241174,22.30629063,13.31241174,22.30629063,39.77410553,48.84631369,49.91006903,0.0,0.0,26.5770611,36.70209684,0.0,26.5770611,36.70209684,26.5770611,36.70209684,58.98078854,11.74131483,-7.674113687,12.90826983,-8.506900816,3.12893716,53,80,1.957386254,170.825,14.21052939,1.81179017,188.2409463,0.0,0.0,-0.123735883,0.1084182995,-0.116240702,0.038186257,0,0.0,CHF
90.66666667,0.068857759,0.087338362,0.078448276,0.039385776,0.179418103,0.0390625,0.100969828,0.104310345,0.266756466,0.3390625,0.003918187,0.003894313,84.53389831,84.53389831,11.89155015,15.72931814,17.75871539,21.60851739,23.60170378,27.44519579,36.38145048,40.22886687,42.16135593,6.024581951,11.72042694,24.51562436,30.29229444,5.992491835,18.65082645,24.4298826,12.80054976,18.57378627,46.00848723,7.58327079,-16.08624898,25.50570629,-15.15926404,3.513382566,119,144,5.233014822,82.25694444,5.18411886,2.647310863,84.69571658,7.757605642,23.73750072,-0.056007583,0.228753854,-0.224060681,0.044263557,3,2.083333333,NSR
100.5,0.064761905,0.052190476,4.76e-05,4.76e-05,0.100047619,0.0,0.1,0.098238095,0.152238095,0.221142857,0.002012727,0.001990266,147.9242424,147.9242424,13.10483647,22.39958125,13.10483647,22.39958125,13.10483647,22.39958125,38.0038819,47.37901797,44.59683867,0.0,0.0,25.02468799,31.60451629,0.0,25.02468799,31.60451629,25.02468799,31.60451629,53.96971246,11.46256887,-7.674113687,12.90826983,-8.506900816,4.139877125,67,83,1.726009639,143.1686747,4.53877498,1.347010716,147.9343118,0.0,0.0,-0.127203222,0.1084182995,-0.116240702,0.044427538,0,0.0,CHF
94.47619048,0.067673142,0.086254223,0.076330236,0.038059544,0.177945524,0.038270693,0.101615287,0.10900549,0.264199747,0.33947424,0.003886203,0.003926297,81.01626016,81.01626016,11.86665221,15.63620884,17.64850454,21.43167737,23.48915975,27.26520586,36.39847642,40.17891099,42.21174524,5.960554184,11.63424076,24.56075186,30.37055085,6.006417525,18.78109109,24.59324049,12.93186691,18.73827527,45.99188286,5.617103948,-17.23157294,27.11227403,-15.88359055,2.877932971,124,147,3.385727432,78.94557823,3.642742353,2.062530284,81.08697529,8.126288602,23.60121247,-0.05975217,0.245959459,-0.236479413,0.045120947,1,0.680272109,NSR
65.28,0.050495427,0.063024009,0.02191311,0.011575838,0.115615473,0.010337271,0.093702363,0.121570122,0.178639482,0.260670732,0.002012727,0.001990266,117.7619048,117.8928571,7.754702209,9.63005836,8.668106315,10.54711106,9.478386861,11.35625129,20.55737635,22.50122838,31.96591955,0.934279014,1.727379345,12.93878473,24.35755218,0.841619088,12.02123929,23.44363227,11.22563331,22.6349498,33.91767241,23.53864476,-7.674113687,12.90826983,-8.506900816,2.877932971,85,163,6.689755935,96.05521472,16.35606715,6.23067487,117.9517658,1.112656435,3.503277446,-0.180597786,0.1084182995,-0.116240702,0.079447237,8,4.90797546,NSR
74.496,0.048637576,0.064167302,0.032298018,0.016577744,0.124523628,0.015720274,0.09222561,0.128334604,0.18869093,0.274437881,0.002012727,0.001990266,103.15625,103.15625,7.030408282,8.337733918,7.151759665,8.461819321,7.151759665,8.461819321,19.08236077,20.4697081,30.10775216,0.125013163,0.125013163,12.22900798,23.25402884,0.0,12.10419909,23.12909534,12.10419909,23.12909534,31.50037888,28.89775981,-7.674113687,12.90826983,-8.506900816,2.877932971,97,163,6.277154552,90.45398773,10.90701809,3.557770163,103.3470589,0.0,0.250026326,-0.213690094,0.1084182995,-0.116240702,0.071920333,1,0.613496933,NSR
91.42857143,0.051942568,0.058488176,0.020111909,0.010187922,0.121621622,0.009923986,0.101509713,0.151182432,0.180109797,0.282675253,0.002012727,0.001990266,83.94117647,83.94117647,7.232301868,9.669295886,7.450245125,9.887645168,7.668956856,10.10611502,20.96699051,23.41180899,32.11795353,0.22149458,0.437036975,13.75104135,24.90120627,0.220690197,13.53264072,24.68290223,13.31432053,24.4642758,34.563045,7.58327079,-7.674113687,12.90826983,-8.506900816,2.877932971,120,147,15.22398269,80.95238095,14.00675062,19.69749137,85.31055478,0.159319494,0.879221753,-0.061190635,0.1084182995,-0.116240702,0.022195707,9,6.12244898,NSR
